case_id	object_key	method	source_exp	retarget_variant_id	metric_standard_id	qpos_frames	qpos_path	scene_xml	trajectory	contact_mask	person_idx	euler_convention	roundtrip_position_error_cm_max	roundtrip_orientation_error_deg_max	contact_3mm_in_mask	raw_contact_in_mask	hand_object_penetration_3mm	lower_body_penetration	foot_slip_max_m	obj_speed_max	ankle_jerk_p95
box021_20231011_037_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	108	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_037_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p1/raw_contact_mask_3cm.npz	0	ZYX	1.048852318e-13	2.414836539e-06	0.07291666667	0.90625	0.7407407407	0.02777777778	1.78714994	3.314949289	1976.827551
box021_20231011_037_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	108	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_037_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p1/raw_contact_mask_3cm.npz	0				0.6145833333	0.8958333333	0.2685185185	0	0.5408732627	1.172671225	736.2464604
box021_20231011_037_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	124	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_037_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p2/raw_contact_mask_3cm.npz	1	ZYX	4.440892099e-14	1.707547293e-06	0	0.009803921569	0.008064516129	0	1.639091118	3.368856776	2091.525955
box021_20231011_037_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	124	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_037_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_037_p2/raw_contact_mask_3cm.npz	1				0.3333333333	0.5490196078	0.1774193548	0	1.783966649	1.099978799	779.9762014
box021_20231011_038_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	114	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_038_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p1/raw_contact_mask_3cm.npz	0	XZY	4.996003611e-14	2.957558667e-06	0.1279069767	1	0.6666666667	0	1.012963553	1.429072735	1417.59254
box021_20231011_038_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	114	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_038_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p1/raw_contact_mask_3cm.npz	0				0.8023255814	0.8604651163	0.05263157895	0	0.5680474277	1.074921048	621.8199423
box021_20231011_038_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	117	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_038_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p2/raw_contact_mask_3cm.npz	1	XZY	8.182012275e-14	2.414836539e-06	0.07954545455	0.9772727273	0.6752136752	0.04273504274	1.523379285	1.452312872	1392.294475
box021_20231011_038_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	117	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_038_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_038_p2/raw_contact_mask_3cm.npz	1				0.4431818182	0.9204545455	0.358974359	0.6324786325	1.589869859	1.505185002	765.4799618
box021_20231018_028_p1	box021	OmniRetarget	E170	omnirt_v2	core4d-e154-physics-contact-v1	74	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_028_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231018_028_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231018_028_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box021_20231018_028_p1/raw_contact_mask_3cm.npz	0	ZYX	3.621544273e-14	2.414836539e-06	0.4473684211	1	0.2837837838	0.04054054054	1.636424826	5.566557638	4863.4005
box021_20231018_028_p1	box021	PRG	E170	omnirt_v2	core4d-e154-physics-contact-v1	74	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_028_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231018_028_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231018_028_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box021_20231018_028_p1/raw_contact_mask_3cm.npz	0				0.3947368421	0.8157894737	0.2432432432	0.09459459459	0.5770415971	3.378383497	1465.196241
box021_20231018_028_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	93	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_028_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_028_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_028_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_028_p2/raw_contact_mask_3cm.npz	1	ZYX	7.005190574e-14	1.707547293e-06	0.2692307692	0.6153846154	0.1935483871	0.04301075269	1.035205372	5.342660952	2917.686465
box021_20231018_028_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	93	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_028_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_028_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_028_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_028_p2/raw_contact_mask_3cm.npz	1				0.03846153846	0.4423076923	0.2795698925	0.2150537634	0.2987483776	2.649922979	1600.339912
box021_20231018_029_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	71	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_029_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/raw_contact_mask_3cm.npz	0	XYZ	4.611102535e-14	2.414836539e-06	0.6458333333	0.7083333333	0.04225352113	0	0.6692176823	4.684776733	2326.035025
box021_20231018_029_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	71	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_029_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/raw_contact_mask_3cm.npz	0				0.4791666667	0.7708333333	0.1971830986	0.01408450704	0.8076074228	1.810477872	881.8486547
box021_20231018_030_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	88	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_030_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/raw_contact_mask_3cm.npz	0	XZY	8.891536662e-14	1.707547293e-06	0.1666666667	1	0.6022727273	0	1.7996791	4.500627497	1689.20257
box021_20231018_030_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	88	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_030_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/raw_contact_mask_3cm.npz	0				0.4333333333	0.65	0.1931818182	0.3295454545	0.8978855427	2.403759596	958.5103455
box021_20231018_030_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	88	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_030_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/raw_contact_mask_3cm.npz	1	XZY	6.766044249e-14	1.707547293e-06	0.6666666667	0.9666666667	0.2159090909	0.07954545455	1.489982254	4.319604442	2012.821873
box021_20231018_030_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	88	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_030_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/raw_contact_mask_3cm.npz	1				0.2333333333	0.35	0.07954545455	0	0.8305302523	2.128777041	1290.859068
box021_20231018_031_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	107	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_031_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/raw_contact_mask_3cm.npz	1	XZY	5.900916318e-14	1.707547293e-06	0.1272727273	0.4727272727	0.1962616822	0	1.050310472	2.166139257	2030.194736
box021_20231018_031_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	107	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_031_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/raw_contact_mask_3cm.npz	1				0.2909090909	0.3272727273	0.01869158879	0.1588785047	1.08071548	1.705742873	744.9323077
box021_20231018_032_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	82	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_032_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/raw_contact_mask_3cm.npz	0	XZY	2.288783399e-14	1.707547293e-06	0.1951219512	0.9512195122	0.4024390244	0	1.009144607	5.156566688	2358.964739
box021_20231018_032_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	82	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231018_032_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/raw_contact_mask_3cm.npz	0				0.2926829268	0.8048780488	0.3536585366	0	0.3236046861	2.555004282	974.5949542
box021_20231018_032_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	76	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_032_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/raw_contact_mask_3cm.npz	1	XZY	2.618455767e-14	1.707547293e-06	0.4318181818	0.9090909091	0.2763157895	0.1447368421	1.047924397	4.949161923	3830.44942
box021_20231018_032_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	76	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_032_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/raw_contact_mask_3cm.npz	1				0.2727272727	0.3409090909	0.03947368421	0	0.9110604689	1.829326579	905.8005978
box021_20231018_033_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	86	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_033_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/raw_contact_mask_3cm.npz	0	XZY	3.554447979e-14	2.414836539e-06	0.1666666667	0.9074074074	0.5	0.03488372093	1.494538355	3.116644734	2325.462083
box021_20231018_033_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	86	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231018_033_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/raw_contact_mask_3cm.npz	0				0.07407407407	0.2407407407	0.1046511628	0.2558139535	0.4565109415	2.032342069	1387.98841
box021_20231018_033_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	97	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_033_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/raw_contact_mask_3cm.npz	1	XZY	5.236911533e-14	1.707547293e-06	0.56	0.9733333333	0.3298969072	0.1855670103	1.453697164	2.991288002	2248.636231
box021_20231018_033_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	97	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_033_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/raw_contact_mask_3cm.npz	1				0.2533333333	0.4266666667	0.1546391753	0.3092783505	1.230010515	1.942118143	772.9880708
